scenario,sample_id,weighted_effective_task_hour_multiplier,adjusted_robot_stock_million,adjusted_annual_production_robots,production_multiple_of_ifr_2024,adjusted_annual_operating_cost_billion_usd,stock_multiplier_vs_baseline,production_multiplier_vs_baseline,cost_multiplier_vs_baseline,passes_ifr_installation_count_basis
aether_automation_push,259,0.320911,4.563710,843850.4673,1.556701,330.729621,3.777686,3.609285,5.519896,false
aether_automation_push,260,0.319302,4.388807,829999.8703,1.531150,285.237050,3.632908,3.550044,4.760622,false
aether_automation_push,261,0.322612,4.709546,859716.6130,1.585971,356.253936,3.898404,3.677147,5.945898,false
aether_automation_push,262,0.329822,4.591069,865168.8108,1.596029,294.375881,3.800334,3.700467,4.913150,false
aether_automation_push,263,0.285701,5.278268,978713.9863,1.805492,376.965414,4.369173,4.186118,6.291574,false
aether_automation_push,264,0.297951,4.554494,854637.8661,1.576602,295.602543,3.770058,3.655425,4.933623,false
aether_automation_push,265,0.394262,3.448670,642334.9022,1.184954,232.144100,2.854694,2.747371,3.874498,false
aether_automation_push,266,0.317762,4.504440,845251.2633,1.559286,303.117455,3.728625,3.615277,5.059047,false
aether_automation_push,267,0.319944,4.152636,776273.5112,1.432038,275.354380,3.437413,3.320248,4.595680,false
aether_automation_push,268,0.362328,3.715191,701219.2880,1.293581,238.793512,3.075311,2.999229,3.985477,false
aether_automation_push,269,0.294645,4.950549,923684.8560,1.703977,333.382956,4.097899,3.950750,5.564180,false
aether_automation_push,270,0.292549,4.549274,879776.8427,1.622977,248.858444,3.765737,3.762948,4.153461,false
aether_automation_push,271,0.329038,4.717098,853535.0936,1.574567,372.985615,3.904656,3.650708,6.225151,false
aether_automation_push,272,0.320663,4.478936,822414.4376,1.517157,326.746545,3.707514,3.517600,5.453418,false
aether_automation_push,273,0.336939,4.405291,803837.5857,1.482887,333.282631,3.646553,3.438144,5.562506,false
aether_automation_push,274,0.357507,3.895746,726732.5332,1.340647,265.379936,3.224768,3.108353,4.429206,false
aether_automation_push,275,0.342813,4.579324,841407.6052,1.552195,337.756668,3.790611,3.598837,5.637178,false
aether_automation_push,276,0.279877,5.935763,1095127.2952,2.020247,441.218794,4.913426,4.684037,7.363966,false
aether_automation_push,277,0.333423,4.460196,820605.9664,1.513821,323.294434,3.692001,3.509865,5.395802,false
aether_automation_push,278,0.340648,4.399813,821347.7227,1.515189,304.415283,3.642018,3.513037,5.080708,false
aether_automation_push,279,0.393935,3.577747,664798.4982,1.226394,245.672542,2.961540,2.843451,4.100289,false
aether_automation_push,280,0.300176,4.780023,886198.2752,1.634823,332.740310,3.956743,3.790414,5.553454,false
aether_automation_push,281,0.322062,4.417093,822517.4433,1.517347,310.138463,3.656322,3.518041,5.176228,false
aether_automation_push,282,0.339289,4.146236,779168.2647,1.437378,268.057037,3.432115,3.332629,4.473887,false
aether_automation_push,283,0.325888,4.334661,816863.5909,1.506917,288.639287,3.588088,3.493858,4.817406,false
aether_automation_push,284,0.339794,4.423404,833195.6855,1.537046,292.984950,3.661546,3.563713,4.889935,false
aether_automation_push,285,0.334538,4.570216,829929.4077,1.531020,351.192969,3.783072,3.549743,5.861430,false
aether_automation_push,286,0.358986,3.885891,734890.0494,1.355696,241.874919,3.216611,3.143244,4.036906,false
aether_automation_push,287,0.326373,4.281695,822685.3531,1.517657,246.196735,3.544244,3.518759,4.109037,false
aether_automation_push,288,0.306365,5.041503,937232.8465,1.728969,353.276333,4.173187,4.008697,5.896202,false
aether_automation_push,289,0.321272,4.416791,822951.7629,1.518148,304.385189,3.656072,3.519898,5.080206,false
aether_automation_push,290,0.346960,3.959918,758503.6580,1.399257,235.700835,3.277888,3.244243,3.933860,false
aether_automation_push,291,0.313814,4.862685,898422.5086,1.657374,355.129679,4.025168,3.842699,5.927134,false
aether_automation_push,292,0.330970,4.260322,795972.8396,1.468379,290.854047,3.526552,3.404505,4.854370,false
aether_automation_push,293,0.336355,4.613447,826766.5183,1.525186,374.980559,3.818857,3.536215,6.258447,false
aether_automation_push,294,0.296280,4.778681,913662.3899,1.685488,290.643695,3.955632,3.907882,4.850860,false
aether_automation_push,295,0.352827,3.879507,731913.2139,1.350204,254.677081,3.211326,3.130512,4.250575,false
aether_automation_push,296,0.286645,5.616686,1044440.5138,1.926742,407.195677,4.649305,4.467242,6.796119,false
aether_automation_push,297,0.317841,4.854626,910842.0836,1.680285,323.050389,4.018497,3.895819,5.391729,false
aether_automation_push,298,0.300811,4.852036,912281.0526,1.682939,324.290106,4.016353,3.901974,5.412420,false
aether_automation_push,299,0.328937,4.713652,868698.0441,1.602539,340.973011,3.901803,3.715562,5.690859,false
aether_automation_push,300,0.325331,4.409794,832350.5619,1.535487,288.861295,3.650280,3.560098,4.821111,false
aether_automation_push,301,0.303034,4.836371,894660.5446,1.650434,348.103270,4.003386,3.826608,5.809863,false
aether_automation_push,302,0.291096,5.066670,947691.5943,1.748263,343.850854,4.194020,4.053431,5.738890,false
aether_automation_push,303,0.319945,4.405100,829521.8127,1.530268,283.293820,3.646395,3.547999,4.728190,false
aether_automation_push,304,0.348674,4.307123,783093.5805,1.444620,332.756996,3.565292,3.349418,5.553733,false
aether_automation_push,305,0.360490,4.434764,806535.1654,1.487864,339.643881,3.670949,3.449682,5.668675,false
aether_automation_push,306,0.323372,4.441936,822376.9074,1.517088,316.482344,3.676886,3.517439,5.282108,false
aether_automation_push,307,0.359050,3.830652,718637.8615,1.325714,251.858040,3.170885,3.073731,4.203525,false
aether_automation_push,308,0.295064,5.019719,945483.2069,1.744189,333.140274,4.155155,4.043985,5.560130,false
aether_automation_push,309,0.318386,4.909806,896136.4716,1.653157,377.287171,4.064173,3.832921,6.296944,false
aether_automation_push,310,0.309122,4.656170,881949.5064,1.626985,300.433583,3.854221,3.772241,5.014253,false
aether_automation_push,311,0.302170,4.895632,918261.6589,1.693972,329.051073,4.052440,3.927554,5.491881,false
aether_automation_push,312,0.350808,4.888268,871739.5958,1.608150,413.591399,4.046345,3.728572,6.902864,false
aether_automation_push,313,0.343105,4.219720,780256.6379,1.439386,299.484069,3.492943,3.337284,4.998406,false
aether_automation_push,314,0.323567,4.346709,839665.4697,1.548981,242.516117,3.598060,3.591385,4.047608,false
aether_automation_push,315,0.333140,4.300682,789353.8282,1.456168,307.542489,3.559961,3.376194,5.132901,false
aether_automation_push,316,0.364866,3.775812,701923.1805,1.294880,259.201641,3.125491,3.002239,4.326090,false
aether_automation_push,317,0.340050,4.054053,745186.7566,1.374691,288.156158,3.355809,3.187285,4.809342,false
aether_automation_push,318,0.340676,4.853145,879795.3782,1.623011,384.344304,4.017271,3.763028,6.414728,false
aether_automation_push,319,0.342021,4.394495,843029.8278,1.555188,253.234965,3.637616,3.605775,4.226506,false
aether_automation_push,320,0.348823,3.772949,711716.9005,1.312947,229.704987,3.123121,3.044129,3.833789,false
aether_automation_push,321,0.374813,4.132395,743212.0879,1.371048,327.122338,3.420658,3.178839,5.459690,false
aether_automation_push,322,0.321031,4.620047,852757.0186,1.573132,332.287757,3.824320,3.647380,5.545901,false
aether_automation_push,323,0.283935,5.389626,1016334.9514,1.874894,345.473211,4.461352,4.347029,5.765967,false
aether_automation_push,324,0.338968,4.305377,786241.7149,1.450427,323.062083,3.563847,3.362883,5.391924,false
aether_automation_push,325,0.329504,4.098109,765842.4862,1.412795,271.143703,3.392277,3.275633,4.525404,false
aether_automation_push,326,0.350748,4.048152,746721.0859,1.377521,283.390564,3.350925,3.193847,4.729804,false
aether_automation_push,327,0.364433,4.231393,767481.0673,1.415818,328.811686,3.502605,3.282641,5.487885,false
aether_automation_push,328,0.315920,4.417471,841321.9870,1.552037,276.895382,3.656635,3.598471,4.621399,false
aether_automation_push,329,0.324464,4.439444,844675.5657,1.558224,273.860141,3.674823,3.612814,4.570741,false
aether_automation_push,330,0.377810,3.624754,684867.9604,1.263417,230.907387,3.000450,2.929291,3.853857,false
aether_automation_push,331,0.333610,5.049335,918918.7542,1.695184,390.266114,4.179671,3.930365,6.513563,false
aether_automation_push,332,0.311423,4.752433,874569.5185,1.613371,340.277717,3.933905,3.740676,5.679254,false
aether_automation_push,333,0.361579,3.909890,747772.7950,1.379461,232.997339,3.236476,3.198346,3.888739,false
aether_automation_push,334,0.325173,4.692401,873950.5571,1.612229,331.116286,3.884212,3.738028,5.526349,false
aether_automation_push,335,0.301449,5.344982,989201.8888,1.824840,386.734469,4.424397,4.230977,6.454620,false
aether_automation_push,336,0.344955,4.188438,790733.1258,1.458713,270.680143,3.467049,3.382094,4.517667,false
aether_automation_push,337,0.302664,4.815731,893653.2193,1.648576,337.981020,3.986301,3.822300,5.640922,false
aether_automation_push,338,0.320176,4.781501,872190.5331,1.608982,364.685642,3.957967,3.730500,6.086624,false
aether_automation_push,339,0.326560,4.686532,871926.4355,1.608495,324.536713,3.879354,3.729371,5.416536,false
aether_automation_push,340,0.316337,4.796286,895594.2907,1.652156,330.664973,3.970205,3.830602,5.518817,false
aether_automation_push,341,0.288099,6.011052,1066537.8283,1.967506,512.313547,4.975748,4.561755,8.550542,false
aether_automation_push,342,0.322914,4.567751,850551.3606,1.569063,317.615961,3.781031,3.637946,5.301028,false
aether_automation_push,343,0.313279,5.014179,902322.4854,1.664568,404.281574,4.150570,3.859380,6.747482,false
aether_automation_push,344,0.340899,4.527478,830080.1370,1.531298,338.466610,3.747695,3.550387,5.649027,false
aether_automation_push,345,0.340974,4.434931,825690.8019,1.523201,309.695791,3.671087,3.531614,5.168840,false
aether_automation_push,346,0.340894,4.705700,897872.9777,1.656360,289.343000,3.895221,3.840348,4.829151,false
aether_automation_push,347,0.347982,4.089392,755551.5272,1.393811,289.978970,3.385062,3.231616,4.839765,false
aether_automation_push,348,0.334749,4.699897,880759.5711,1.624790,316.381373,3.890417,3.767152,5.280423,false
aether_automation_push,349,0.314232,4.378040,815047.7011,1.503567,301.735829,3.623995,3.486091,5.035988,false
aether_automation_push,350,0.330843,4.344935,803883.6028,1.482972,302.921974,3.596592,3.438341,5.055785,false
aether_automation_push,351,0.292758,5.311774,986029.3896,1.818987,381.266540,4.396909,4.217408,6.363360,false
aether_automation_push,352,0.288156,5.189923,965284.6574,1.780718,366.701195,4.296044,4.128679,6.120264,false
aether_automation_push,353,0.285623,5.009078,960977.5105,1.772773,296.164710,4.146347,4.110257,4.943006,false
aether_automation_push,354,0.378940,3.636741,690223.2618,1.273296,226.636193,3.010373,2.952197,3.782571,false
aether_automation_push,355,0.306654,4.721682,875625.9496,1.615320,329.217536,3.908451,3.745194,5.494659,false
aether_automation_push,356,0.292452,4.847126,933378.2047,1.721859,283.021998,4.012289,3.992210,4.723653,false
aether_automation_push,357,0.401437,3.984857,718918.0734,1.326231,314.584093,3.298531,3.074929,5.250426,false
aether_automation_push,358,0.292948,5.115736,980999.5841,1.809709,305.549553,4.234635,4.195894,5.099639,false
aether_automation_push,359,0.325817,4.817008,879031.2415,1.621601,365.241819,3.987358,3.759759,6.095906,false
aether_automation_push,360,0.315983,4.560262,835774.8827,1.541804,335.875562,3.774833,3.574745,5.605782,false
aether_automation_push,361,0.379146,3.811261,702445.4736,1.295843,271.750359,3.154834,3.004473,4.535529,false
aether_automation_push,362,0.298536,4.588190,863281.4158,1.592547,293.049373,3.797951,3.692395,4.891010,false
aether_automation_push,363,0.334994,5.007859,897035.0627,1.654814,412.487386,4.145338,3.836764,6.884438,false
aether_automation_push,364,0.337553,4.535257,832281.4786,1.535359,338.046019,3.754134,3.559803,5.642007,false
aether_automation_push,365,0.321828,5.207532,947833.3471,1.748525,408.425613,4.310620,4.054037,6.816646,false
aether_automation_push,366,0.323853,4.410360,817933.4088,1.508891,308.133748,3.650749,3.498434,5.142770,false
aether_automation_push,367,0.313277,4.725756,866185.1045,1.597903,341.972765,3.911823,3.704814,5.707545,false
aether_automation_push,368,0.339920,4.190328,776797.7282,1.433005,293.889823,3.468613,3.322490,4.905038,false
aether_automation_push,369,0.296833,4.831978,925235.5610,1.706837,289.096808,3.999750,3.957383,4.825042,false
aether_automation_push,370,0.347374,5.308762,924768.5526,1.705976,489.654347,4.394416,3.955385,8.172359,false
aether_automation_push,371,0.291394,5.452660,1007493.4695,1.858583,397.522634,4.513529,4.309213,6.634675,false
aether_automation_push,372,0.292104,5.373310,990896.2574,1.827966,398.814083,4.447846,4.238224,6.656229,false
aether_automation_push,373,0.348129,4.363307,797259.2348,1.470752,324.270574,3.611799,3.410007,5.412094,false
aether_automation_push,374,0.359944,4.367900,789480.9462,1.456403,346.669305,3.615602,3.376738,5.785930,false
aether_automation_push,375,0.314141,4.471086,830256.4045,1.531624,314.261805,3.701015,3.551141,5.245047,false
aether_automation_push,376,0.325291,4.765058,888881.9833,1.639774,320.643383,3.944355,3.801892,5.351556,false
aether_automation_push,377,0.335181,4.769682,851943.2767,1.571631,395.046549,3.948183,3.643900,6.593349,false
aether_automation_push,378,0.334321,4.744919,875899.2567,1.615824,345.852540,3.927685,3.746363,5.772298,false
aether_automation_push,379,0.330029,4.275098,793221.6228,1.463303,294.690931,3.538783,3.392738,4.918408,false
aether_automation_push,380,0.353626,4.110649,742459.6114,1.369660,314.648242,3.402658,3.175620,5.251497,false
aether_automation_push,381,0.323250,4.768705,884376.3463,1.631462,339.411205,3.947374,3.782621,5.664792,false
aether_automation_push,382,0.326205,4.348352,822750.0904,1.517776,285.182433,3.599420,3.519036,4.759711,false
aether_automation_push,383,0.283106,5.541822,1027891.2537,1.896212,390.474475,4.587335,4.396458,6.517041,false
aether_automation_push,384,0.294362,5.109929,957683.6477,1.766696,350.741056,4.229828,4.096168,5.853888,false
aether_automation_push,385,0.322841,4.437198,826473.8379,1.524646,307.435501,3.672964,3.534963,5.131116,false
aether_automation_push,386,0.334488,4.574057,844319.8387,1.557567,328.426411,3.786251,3.611293,5.481455,false
aether_automation_push,387,0.308043,4.507711,849050.4933,1.566294,285.650963,3.731332,3.631527,4.767531,false
aether_automation_push,388,0.323873,4.740652,856771.0608,1.580537,374.685253,3.924153,3.664549,6.253518,false
aether_automation_push,389,0.342325,3.879715,726316.5956,1.339880,254.246587,3.211499,3.106574,4.243390,false
aether_automation_push,390,0.341914,4.348227,784161.9950,1.446591,341.213623,3.599317,3.353988,5.694875,false
aether_automation_push,391,0.318000,4.485404,855233.6652,1.577701,275.919494,3.712868,3.657973,4.605112,false
aether_automation_push,392,0.350653,4.006338,741219.2544,1.367371,282.746254,3.316313,3.170315,4.719051,false
aether_automation_push,393,0.332557,4.503503,866343.3711,1.598195,269.278377,3.727849,3.705491,4.494271,false
aether_automation_push,394,0.343414,4.432271,820171.0433,1.513019,317.160729,3.668885,3.508005,5.293430,false
aether_automation_push,395,0.331672,4.513211,829183.2262,1.529644,339.556829,3.735885,3.546551,5.667223,false
aether_automation_push,396,0.364060,3.722502,686121.2927,1.265729,261.094828,3.081362,2.934652,4.357687,false
aether_automation_push,397,0.336963,4.187903,782128.1734,1.442839,288.053131,3.466606,3.345289,4.807623,false
aether_automation_push,398,0.312565,4.554107,869824.5709,1.604617,270.896266,3.769737,3.720381,4.521274,false
aether_automation_push,399,0.300507,4.610547,863164.5377,1.592331,308.832191,3.816456,3.691895,5.154427,false
aether_automation_push,400,0.318022,4.803672,902197.6491,1.664338,320.256511,3.976319,3.858846,5.345099,false
aether_automation_push,401,0.298043,4.989854,930174.2354,1.715948,347.728547,4.130434,3.978506,5.803609,false
aether_automation_push,402,0.275345,5.210100,966617.7728,1.783178,366.545364,4.312746,4.134381,6.117663,false
aether_automation_push,403,0.297041,5.234463,947096.2126,1.747165,406.393451,4.332913,4.050884,6.782730,false
aether_automation_push,404,0.359467,4.042159,746481.0351,1.377078,294.152380,3.345964,3.192820,4.909420,false
aether_automation_push,405,0.322242,4.144986,786668.5222,1.451214,254.719047,3.431081,3.364709,4.251275,false
aether_automation_push,406,0.358644,4.182879,769477.9278,1.419502,308.394897,3.462447,3.291182,5.147128,false
aether_automation_push,407,0.348977,3.910638,737482.0137,1.360477,251.981866,3.237096,3.154330,4.205591,false
