publication_status,absolute_projection_accepted,failure_reason,case,display_name,emissions_policy,matched_no_aether_case,carbon_baseline_id,carbon_baseline_method,forcing_policy,forcing_policy_name,year,co2_ppm,co2_erf_w_m2,non_co2_positive_forcing_w_m2,aerosol_forcing_w_m2,total_erf_w_m2,surface_temperature_anomaly_c,deep_ocean_temperature_index_c,ocean_heat_uptake_w_m2,temperature_change_vs_2026_c,emulator_caveat,avoided_temperature_vs_matched_no_aether_c
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2066,554.097356,3.910565,0.000000,0.000000,3.910565,1.977070,0.795958,1.114309,0.782878,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2067,557.295487,3.943195,0.000000,0.000000,3.943195,1.996335,0.807179,1.122056,0.802143,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2068,560.492460,3.975628,0.000000,0.000000,3.975628,2.015562,0.818476,1.129698,0.821371,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2069,563.690622,4.007887,0.000000,0.000000,4.007887,2.034751,0.829848,1.137232,0.840560,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2070,566.887363,4.039951,0.000000,0.000000,4.039951,2.053899,0.841295,1.144658,0.859707,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2071,570.129207,4.072282,0.000000,0.000000,4.072282,2.073040,0.852815,1.151974,0.878849,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2072,573.388772,4.104605,0.000000,0.000000,4.104605,2.092183,0.864407,1.159215,0.897991,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2073,576.645246,4.136715,0.000000,0.000000,4.136715,2.111313,0.876071,1.166387,0.917122,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2074,579.897277,4.168600,0.000000,0.000000,4.168600,2.130422,0.887805,1.173481,0.936230,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2075,583.143888,4.200254,0.000000,0.000000,4.200254,2.149498,0.899610,1.180485,0.955306,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2076,586.384364,4.231674,0.000000,0.000000,4.231674,2.168534,0.911484,1.187393,0.974343,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2077,589.618242,4.262856,0.000000,0.000000,4.262856,2.187524,0.923426,1.194198,0.993333,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2078,592.845271,4.293803,0.000000,0.000000,4.293803,2.206462,0.935435,1.200893,1.012271,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2079,596.065293,4.324515,0.000000,0.000000,4.324515,2.225343,0.947510,1.207476,1.031152,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,2080,599.276337,4.354977,0.000000,0.000000,4.354977,2.244163,0.959649,1.213942,1.049971,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.000000
